commenting|39
comments|601
commenttest|12
comment|432
commerce|140
commercially|20
commercials|15
commercial|430
commision|10
commissaires|12
commissioned|30
commissioners|18
commissioner|45
commissions|16
commission|738
commitee|14
commitments|33
commitment|232
commits|15
committed|210
committees|30
committee|1589
committing|12
commit|39
commodification|9
commodified|9
commodities|9
commodity|33
commodore|48
commoners|9
commonly|93
commonplace|37
commonsense|18
commons|12
commonwealth|107
common|931
communalism|24
communally|18
communal|111
communicated|9
communicate|60
communications|179
communication|226
communicative|42
communipau|10
communism|42
communists|153
communist|303
communitarian|12
communities|259
community|1209
commuters|15
como|10
compact|27
compaed|9
compagnie|9
companies|137
companion|22
company|5904
comparable|57
comparatively|36
comparative|141
compared|357
compares|30
compare|205
comparing|129
comparisonexpr|18
comparisons|177
comparison|405
compartments|34
compartment|10
compassion|12
compatibility|411
compatible|384
compelled|42
compelling|24
compels|9
compel|12
compendium|15
compensated|9
compensate|18
compensating|9
compensation|49
compensatory|9
competence|12
competent|18
compete|64
competing|66
competitions|12
competition|291
competitiveness|9
competitive|55
competitors|159
competitor|66
compilations|9
compilation|24
compiled|57
compiler|18
compiling|10
complacency|33
complained|45
complains|10
complaints|25
complaint|29
complain|12
complementary|30
complementing|12
complements|9
complement|18
completed|107
completely|141
completeness|33
complete|282
completing|13
completion|61
complexcontent|315
complexities|27
complexity|100
complexly|21
complextype|342
complex|607
compliance|9
complicated|64
complicate|24
complications|9
complication|12
complicity|78
complicit|9
complies|18
compli|9
comply|15
components|456
component|434
composed|84
composers|12
composes|11
compose|12
composing|33
composite|30
compositional|12
compositions|15
composition|149
compositor|9
compost|10
compounded|18
compounds|56
compound|44
comprehended|12
comprehending|12
comprehend|36
comprehensibility|9
comprehensible|9
comprehension|18
comprehensively|15
comprehensive|148
comprised|38
comprises|51
comprise|39
comprising|42
compromised|18
compromises|24
compromise|214
compromising|30
comptroller|12
compulsory|18
computationally|10
computation|20
computed|156
computers|25
computer|45
computes|12
compute|12
computing|9
comradeship|12
comrades|63
comrade|15
comstock|20
comunitaria|21
com|63
conant|19
concatenated|61
concatenate|12
concatenating|12
concatenation|39
concat|21
conceal|21
conceded|12
concede|18
conceit|9
conceivable|30
conceivably|21
conceived|102
conceives|12
conceive|54
concentrated|54
concentrate|43
concentrating|27
concentrations|103
concentration|108
concentric|12
concepcion|20
conceptions|72
conception|99
concepts|120
conceptualizations|15
conceptualized|12
conceptually|51
conceptual|63
concept|363
concerned|379
concerning|193
concerns|262
concern|403
concerted|24
concerts|23
concert|52
concessions|45
concession|18
conch|15
conciliation|21
concisely|18
concise|9
concluded|115
concludes|141
conclude|75
concluding|45
conclusions|79
conclusion|195
conclusive|15
concomitant|9
concordance|15
concord|9
concours|15
concretely|18
concrete|123
concubines|9
concurrently|12
concurs|9
concussion|9
condemned|33
condemn|33
condensation|27
condensed|15
condensing|9
condescending|27
condescension|9
conditionalsect|12
conditional|236
conditioning|23
conditions|1150
condition|482
condi|10
condolence|29
condoned|12
conducive|9
conducted|194
conducting|21
conducts|13
conduct|41
coneg|13
conetta|9
confectionery|10
confederal|12
confederate|27
conferees|9
conferences|303
conference|730
confer|18
confessant|12
confessed|9
confessing|9
confessional|15
confessions|30
confession|39
confess|18
confidence|143
confidential|182
confidently|15
confident|66
configurations|15
configuration|15
confined|45
confinement|9
confine|9
confirmation|18
confirmed|51
confirming|18
confirms|33
confirm|54
confiscate|9
conflagration|12
conflicted|12
conflicting|60
conflicts|381
conflict|817
confluence|14
conformable|15
conformance|195
conformant|42
conforming|162
conforms|18
conform|87
confounders|12
confounding|72
confound|9
confrontational|15
confrontations|57
confrontation|429
confronted|36
confronting|27
confronts|15
confront|69
confused|48
confuse|12
confusing|15
confusion|90
congenial|15
conglomerates|13
congolese|75
congo|222
congratulations|9
congratulatory|10
congregational|158
congregation|10
congressional|57
congressman|17
congress|628
congruent|9
cong|30
conjectured|15
conjecture|9
conjoint|9
conjugated|21
conjunction|46
conjunctural|10
conjures|9
conkling|14
conley|11
connectedness|28
connected|77
connecticut|145
connections|90
connection|243
connects|15
connect|27
conner|17
connivance|12
connoisseurs|9
connolly|27
connor|29
connotations|33
connotation|12
connote|9
conn|57
conpuit|10
conquered|27
conquerors|12
conquer|12
conquest|240
consanguines|9
conscience|42
consciously|75
consciousness|627
conscious|150
consecutive|39
consensually|12
consensus|414
consent|24
consequences|237
consequence|123
consequential|9
consequently|30
conservaci?n|18
conservancy|39
conservationist|21
conservation|263
conservatism|30
conservatives|75
conservative|198
conservatories|33
conservatory|38
conserved|27
conserve|10
considerable|189
considerably|48
considerations|106
consideration|96
considered|648
considering|106
considers|84
consider|381
consisted|54
consistency|63
consistently|111
consistent|197
consisting|103
consists|327
consist|127
consolation|12
console|9
consolidated|111
consolidate|18
consolidating|9
consolidation|90
consonance|9
consonants|18
consortium|204
consorts|9
consort|21
conspicuous|15
conspiracy|12
conspirators|9
constable|15
constance|10
constantinople|10
constantino|15
constantly|83
constant|139
constellations|16
constellation|36
constituencies|48
constituency|141
constituents|43
constituent|24
constituted|117
constitutes|93
constitute|159
constituting|33
constitutionalists|12
constitutionality|9
constitutionally|15
constitutional|189
constitution|198
constitutive|60
constrained|75
constrains|21
constraints|378
constraint|234
constrain|21
constructed|510
constructing|264
constructionism|12
constructions|60
construction|880
constructive|12
constructors|78
constructor|960
constructs|201
construct|345
construed|15
consular|12
consultants|24
consultant|26
consultations|103
consultation|104
consultative|9
consulted|15
consulting|45
consult|64
consumable|14
consumed|39
consumerism|12
consumerist|9
consumers|496
consumer|187
consume|36
consuming|15
consumption|354
consumptive|12
contacted|17
contacts|49
contact|210
containable|12
contained|377
containers|270
container|914
containing|731
containment|12
contains|992
contain|655
contaminated|9
contaminating|9
contamination|12
contemplated|21
contemplate|15
contemplating|18
contemplation|12
contemporaneous|21
contemporaries|30
contemporary|410
contempt|12
contenders|24
contending|18
contends|39
contend|27
contentedly|12
contention|42
contentless|9
contentspec|9
contents|23212
content|2169
contestations|9
contestation|36
contested|30
contesting|12
contests|18
contest|137
contextitemexpr|15
contexts|228
contextualization|9
contextualized|9
contextualize|12
contextually|12
context|2517
contiguous|21
continentally|12
continental|80
continent|92
contingencies|15
contingency|66
contingent|66
continually|73
continual|15
continuation|51
continued|357
continues|205
continue|466
continuing|141
continuities|9
continuity|120
continuously|18
continuous|39
continuum|39
contr?le|11
contraband|7
contracted|21
contracting|9
contractors|13
contractor|39
contracts|326
contract|410
contradicted|9
contradictions|54
contradiction|66
contradictory|60
contradict|15
contradistinction|9
contraption|9
contrary|162
contrasted|42
contrasting|33
contrasts|27
contrast|373
contravention|12
contributed|109
contributes|45
contribute|119
contributing|33
contributions|410
contribution|269
contributors|35
contributor|12
contrived|12
controllable|15
controlled|249
controlling|148
controls|81
control|1587
controversial|51
controversies|10
controversy|58
convalescent|12
convened|15
convenience|72
convenient|33
conventionalizations|9
conventionalized|18
conventionalize|9
conventionally|30
conventional|642
conventions|192
convention|286
convent|21
convergently|9
converge|12
conversant|15
conversations|21
conversation|49
conversely|51
converse|20
conversions|27
conversion|252
converted|267
converting|77
converts|21
convert|81
conveyed|39
conveying|21
conveys|16
convey|75
convicted|15
convictions|19
conviction|59
convicts|18
convinced|24
convince|42
convincingly|21
convincing|33
convoluted|12
convoy|15
convulsions|72
conyers|10
con|165
cookbooks|9
cooked|21
cooke|65
cooking|66
cooksey|12
cooks|21
cook|180
cooler|9
cooley|15
coolidge|21
coolies|20
cooling|59
cool|46
coomaraswamy|27
cooney|9
coon|10
cooperage|15
cooperate|27
cooperation|147
cooperatives|78
cooperative|163
coopera|12
cooper|96
coopted|9
coop|10
coordinated|35
coordinate|9
coordinating|24
coordination|24
coordinators|15
coordinator|21
coos|12
copeland|17
copenhagen|14
cope|41
copied|264
copies|316
coping|18
copious|9
coplan|27
copper|68
cops|12
copyeditors|9
copying|69
copyright|166
copy|823
cop|9
coral|10
corbett|12
corder|13
cordial|26
cordier|12
cordoba|22
cordova|22
cordua|12
cord|45
coreceptor|18
coresidence|34
coresidents|30
cores|9
core|183
corgi|16
corky|21
corms|11
cornelia|10
cornelius|10
cornell|428
cornel|27
cornerstone|11
corner|57
corning|18
cornwall|12
cornwell|9
corn|600
coronacco|10
coronary|288
coro|27
corporate|175
corporations|53
corporation|599
corporatism|12
corporeal|9
corpses|12
corpse|117
corps|93
corpus|36
corp|43
corrected|36
correctional|30
corrections|45
correction|27
corrective|9
correctly|72
correctness|12
correct|159
correlated|9
correlates|9
correlate|35
correlation|45
corresponded|21
correspondence|2881
correspondents|249
correspondent|57
corresponding|142
corresponds|35
correspond|33
corridor|20
corrigans|12
corrigan|52
corroborate|12
corrosive|15
corruptibility|9
corruption|33
corrupt|27
corsicana|11
corson|13
cortelyou|11
cortlandt|48
cor|18
cosatu|126
coser|9
cosmetically|11
cosmic|33
cosmogony|12
cosmological|9
cosmologies|9
cosmology|24
cosmopolitanism|30
cosmopolitan|93
cosmo|9
cosponsored|12
costa|93
costigliola|13
costing|9
costly|43
costs|203
costumes|25
costume|50
cost|275
cotaxtla|15
cotesworth|15
cottages|14
cottage|28
cotter|11
cottonseed|20
cottonwood|11
cotton|122
couched|9
couger|11
couldn't|16
could|3330
councillors|21
councils|48
council|2780
counseling|55
counselor|17
counsel|30
counted|33
countenancing|10
counteract|24
counterarming|9
counterattacks|9
counterbalanced|9
counterclaims|9
counterculture|36
countered|9
counterforce|54
counterhegemonic|42
counterincorporation|9
countering|15
counterinsurgency|9
countermeasures|24
counterparts|45
counterpart|12
counterposes|9
counterproductive|33
counterracism|15
counterresponses|9
counterrevolutionary|12
counterrevolution|12
counterstrikes|9
counters|30
countervailing|9
counter|156
counties|51
counting|21
countries|568
countryside|24
countrywide|18
country|946
counts|12
county|366
count|144
coupled|31
couples|13
couple|62
coupling|11
coupons|20
coups|18
coup|51
courageous|9
courage|48
courier|10
courses|33
course|1150
courted|15
courtiers|15
courtier|12
courtis|10
courts|90
courtyard|10
court|322
cousins|24
cousin|35
coutinho|12
coutumier|9
covariates|12
covariate|9
coverage|147
covered|113
covering|28
covers|31
covert|58
cover|134
coville|10
covo|11
cowan|43
coward|12
cowed|9
cowell|16
cowles|119
coworkers|9
cows|146
cow|35
coxfkdkkatk.n|13
cox|47
coyote|33
cozy|12
co|554
cpsu|9
cp|60
cqx.sagepub.com|45
crab|12
crackdown|9
cracks|9
crack|18
craftfulness|11
craftiness|9
craftsmen|13
crafts|48
craft|43
craig|30
cramer|11
crandall|48
crane|71
cranfill|12
cranford|25
crashing|13
crash|15
crates|9
crave|10
crawford|57
crawling|15
craziness|12
crazy|36
cra|9
creams|9
cream|9
crease|15
created|434
creates|123
create|352
creating|250
creation|197
creative|108
creativity|18
creators|18
creator|15
creatures|21
creature|18
credibility|237
credible|69
creditable|12
credited|12
creditors|13
credits|103
credit|73
credu|9
creed|10
creek|48
creel|9
creep|9
cree|42
cremome|12
cremorne|12
crept|9
crescent|12
crest|9
crete|11
crevecoeur|15
crews|34
crew|15
cribari|9
cribs|32
cricket|13
cried|12
cries|18
crimes|45
crime|144
criminals|15
criminal|49
criminologist|9
crippled|31
cripples|19
criqui|21
crises|288
crisis|1638
cristinelli|9
criteria|106
criterion|21
critically|18
critical|853
criticisms|36
criticism|858
criticized|54
criticizes|30
criticize|36
criticizing|21
critics|512
critic|180
critiqued|12
critiques|57
critique|432
critz|10
croatia|9
croats|12
crockett|12
croix|20
crompton|15
cronier|11
cronin|9
cronlmg|9
cronyn|42
crooker|11
crops|676
crop|60
crosby|16
crossed|65
crosse|10
crossing|43
crossovers|9
crossroads|42
cross|1001
croswell|9
crotch|9
croton|10
crouch|12
crouter|15
crowded|14
crowds|48
crowd|50
crowell|36
crowley|9
crown|43
crow|18
crozier|10
crucially|15
crucial|232
crudely|16
cruder|9
crude|189
cruelty|42
cruel|21
cruger|33
cruisers|19
cruiser|9
cruise|159
crumble|12
crumbling|9
crum|12
crusades|13
cruse|15
crushes|12
crushing|21
crush|51
crusoe|42
cruso|66
crutcher|10
cruz|50
crying|24
crypto|12
crystallised|9
crystallize|9
crystallography|20
crystal|31
cry|24
cr|82
csiszar|12
csi|15
css|222
cs|36
ct|12
cuanavale|18
cubans|21
cuban|653
cuba|620
cubic|163
cubist|27
cuddy|10
cueillette|9
cues|20
cue|30
cuisine|18
cuito|18
culiacan|11
cullen|19
culminated|18
culminating|24
culmination|18
culpable|9
culp|9
cultivated|282
cultivate|66
cultivation|62
cultiver|9
culturalist|9
culturally|126
cultural|1856
cultures|218
culture|1465
cult|36
culver|11
cumberland|10
cummings|22
cumulative|30
cunningham|47
cunning|24
cuny|27
cupped|18
cups|99
cup|807
curbing|9
curb|12
curenavaca|10
cure|39
curie|12
curiosities|10
curiously|52
curious|79
curitiba|16
curls|12
curly|141
curran|18
currency|93
currently|231
currents|27
current|1057
curren|18
curricula|12
curriculum|30
curry|23
curr|9
cursors|18
cursor|18
curtail|9
curtains|20
curtin|10
curtiss|29
curtis|116
curvature|9
curves|12
curve|54
cusa|9
cushing|15
cushman|42
custer|19
custodial|30
custody|27
customary|42
customers|40
customer|66
customs|63
custom|24
cutaneous|63
cutler|22
cutoffs|9
cutoff|12
cuts|101
cuttings|25
cutting|147
cut|303
cuyler|22
cu|14
cv|9
cw|32
cyanidin|9
cyborgs|21
cyborg|18
cycle|85
cyclist|9
cyclotronic|11
cylinders|11
cynically|12
cynical|15
cynics|9
cynthia|12
cypher|20
cyprus|13
cyrillic|12
cyril|9
cyrin|12
cyrus|33
cytochemistry|14
cytogenetics|20
cytological|9
cytology|16
cytomorphology|9
cytoplasmic|24
cytosolic|27
cytosol|27
czarist|9
czechoslovakia|16
c|4167
d'?tre|11
d'affaires|10
d'arms|10
d'auteur|11
d'important|9
d.uri|12
d?coratifs|9
d?tente|117
daane|9
dada|36
daedalus|17
daemonic|9
dagobas|11
dahl|12
daily|211
dairy|29
daisy|36
dakar|25
dakin|16
dakota|101
dale|90
daljeet|15
dallas|43
dallongeville|9
dalton|11
daly|25
dal|11
damaged|35
damage|309
damaging|9
damascus|33
dame|40
damnable|15
damn|12
damp|13
dams|33
dam|64
dana|19
danbury|15
danced|12
dancers|15
dances|33
dance|251
dancing|98
dandy|9
dangerously|36
dangerous|279
dangers|300
danger|531
dangling|12
daniel|294
danish|21
dannefer|31
danr.ucop.edu|27
danr|9
dans|9
dante|21
danville|72
dan|60
darabi|38
dara|36
dardized|9
dare|18
darkened|15
darker|9
darkest|12
darkness|60
dark|207
darling|11
darnell|9
darrow|20
darshan|10
dartmouth|75
dart|12
darwinism|12
dar|9
dashed|9
dast|9
das|97
databases|12
database|62
datable|9
databook|42
datamodel|18
dataset|9
datatypes|27
datatype|18
data|1772
dated|253
dates|152
datetime|213
date|711
dating|64
daughaday|10
daugherty|19
daughters|62
daughter|229
davenport|21
dave|41
davidson|92
david|853
davies|15
davison|48
davis|240
davy|10
dawes|24
dawla|9
dawned|9
dawn|201
dawson|48
dayan|15
daycare|18
dayspri|9
days|582
daytimeduration|225
dayton|14
day|1106
da|71
db|20
dc|381
dditches|14
ddt|43
dd|16
deacetylates|12
deaconess|11
deacon|12
deadened|9
deadline|9
deadly|108
dead|179
deafness|15
deaf|345
dealcoholized|12
dealers|25
dealer|98
dealings|15
dealing|93
deals|55
dealt|49
deal|273
deane|33
dean|158
dearth|12
dear|12
deathbed|15
deaths|180
death|805
debatable|12
debated|18
debates|78
debate|367
debating|9
debilitated|12
debilitating|18
debits|19
deborah|90
debord|18
debray|18
debrosses|9
debts|36
debt|141
debug|15
decadence|9
decades|122
decade|108
decapitate|9
decapitation|33
decay|24
deccani|24
deccan|16
deceased|99
deceived|9
december|1661
decency|9
decentered|27
decenter|15
decentralization|12
decentralized|12
decent|15
deception|18
deceptive|18
decidable|9
decidedly|18
decided|183
decides|27
decide|99
deciding|21
decimalliteral|27
decimal|541
decimated|12
decimation|9
decipher|12
decisions|163
decision|325
decisively|12
decisive|75
decker|21
deck|24
declarations|777
declaration|1578
declared|457
declarefontfamily|36
declarefontshape|39
declaresymbolfontalphabet|39
declaresymbolfont|36
declares|90
declare|102
declaring|33
declassified|35
declinations|18
declined|61
declines|22
decline|159
declining|60
declsep|18
decoded|12
decolonization|72
decolonizing|12
decompose|9
decomposition|18
deconstructing|24
deconstructionists|39
deconstruction|57
deconstructive|42
deconstruct|15
decorated|9
decorations|42
decoration|14
decorative|24
decorator|12
decorie|13
decorum|9
decoy|12
decreased|123
decreases|24
decrease|81
decreasing|30
decreed|15
decrementing|9
decry|12
dec|1302
dedicated|56
dedications|43
dedication|49
deduce|15
deductive|9
deeds|33
deed|18
deemed|42
deem|13
deepened|24
deepens|15
deepen|24
deeper|69
deepest|12
deeply|169
deep|274
deer|44
defamer|9
defamiliarization|21
defamiliarizes|9
defamiliarizing|15
defaulted|18
defaults|30
default|1317
defcon|48
defeated|57
defeating|12
defeat|157
defecate|21
defective|12
defectors|9
defects|22
defect|45
defence|57
defended|33
defender|48
defending|57
defends|26
defend|132
defenseless|18
defenses|69
defense|1421
defensible|9
defensive|57
deference|18
deferments|67
deferment|9
deferral|31
deferred|15
defer|24
defiance|54
defiantly|12
deficiencies|27
deficiency|66
deficient|39
deficit|30
defic|15
defile|9
defined|2628
defines|363
define|433
defining|180
definitely|21
definite|27
definitional|15
definitions|411
definition|1737
definitively|9
definitive|63
deflections|9
defoe|81
deformations|9
deforrest|11
defries|21
deftly|9
deft|9
defying|15
degenaar|12
degenerated|15
degenerate|18
degenerating|9
degeneration|42
degoede|9
degradation|30
degraded|12
degrade|9
degrees|96
degree|300
dehli|22
dehumanization|15
dehumanized|9
dehydrogenase|18
deified|9
deis|9
dei|10
dejanikus|12
dekiewiet|10
dekker|9
delafield|9
deland|49
delaney|19
delano|12
delaunay|9
delaware|73
delayed|51
delay|48
delegates|31
delegate|21
delegations|12
delegation|15
delegitimize|9
deleterious|10
deletion|9
deleuze|30
delft|11
delhi|136
deliberately|54
deliberate|60
deliberation|12
delicate|60
delighted|12
delightful|9
delights|15
delight|54
delimited|27
delimiters|30
delimiter|18
delimiting|30
delineated|9
delinking|9
delinquency|39
delirium|12
deliverables|21
deliverance|9
delivered|140
delivering|22
delivery|94
deliver|123
delle|10
dellinger|24
dell|42
delonquemare|10
deloria|9
delta|48
delude|9
delusions|9
delusion|12
delvinatte|10
del|183
demanded|45
demanding|48
demands|143
demand|180
demarcate|9
dematerializes|9
dement|9
deming|46
demisch|21
demise|42
demobilization|12
democracies|24
democracy|570
democratically|21
democratic|757
democratization|51
democratize|18
democrats|54
democrat|17
demographically|9
demographics|21
demographic|97
demography|9
demolish|9
demonization|21
demonstrated|131
demonstrates|42
demonstrate|126
demonstrating|66
demonstrations|459
demonstration|242
demonstrators|24
demons|18
demoralized|9
demotion|10
dempsey|10
demystification|15
demystifying|9
dem|87
denationalized|9
denature|9
denbow|15
dendrogram|9
deng|13
denials|9
denial|54
denied|60
denies|57
denigrated|45
denigrate|30
denigrating|9
denigrations|15
denigration|45
denise|45
denison|92
denis|15
denmark|15
dennard|12
denning|9
dennis|70
denominations|21
denormalizations|19
denoted|24
denotes|108
denote|36
denoting|21
denounced|18
denounce|15
denouncing|18
densely|18
dense|15
densities|9
density|201
densmore|32
dental|52
dentan|18
dentistry|39
dent|16
denuclearization|15
denuclearizing|9
denunciation|12
denver|165
denying|37
deny|51
den|63
deon|10
departing|16
departments|69
department|780
departure|63
depart|24
dependable|12
depended|36
dependence|90
dependency|61
dependents|13
dependent|398
depending|152
depends|246
depend|219
depew|10
depicted|69
depicting|32
depiction|36
depicts|39
depict|46
depleted|15
depletion|12
deplored|18
deplores|18
deplore|12
deploring|9
deployed|138
deploying|27
deployments|36
deployment|156
deploy|42
depoliticized|12
depoliticize|9
depoliticizing|9
deposited|25
depositions|15
deposition|23
deposits|37
deposit|58
depraved|11
deprecated|51
depredations|9
depressed|12
depression|52
deprivation|39
deprived|49
deprive|15
depths|21
depth|72
depts|30
dept|43
deputy|22
deranged|12
derber|18
dereferencing|12
derek|37
deren|9
derisively|9
derivative|12
derived|471
derives|108
derive|78
deriving|15
dermatology|24
dermis|9
derose|12
derricks|10
derrida|96
derridean|15
derruck|12
dershowitz|15
derue|9
dervishes|24
dervish|15
der|33
desan|9
desarrollo|21
desautel|12
descartes|18
descendants|172
descendant|144
descended|27
descending|27
descends|9
descend|9
descent|240
described|1170
describes|238
describe|231
describing|84
descriptions|104
description|505
descriptive|78
descriptors|12
desc|12
deserted|18
desertion|18
desert|93
deserves|33
deserve|15
deserving|12
dese|303
designated|126
designate|24
designating|12
designation|36
designed|280
designer|15
designing|18
designs|54
design|220
desirability|12
desirable|51
desired|81
desires|69
desire|379
desist|12
desks|16
desk|13
desmond|30
desolate|13
despairing|12
despair|30
desperately|24
desperate|48
despise|12
despite|551
despots|12
destabilization|48
destabilized|12
destabilize|24
destabilizing|54
destinations|162
destination|162
destined|21
destiny|63
destitute|11
destroyed|159
destroyers|18
destroyer|30
destroying|72
destroys|18
destroy|240
destruction|287
destructiveness|18
destructive|108
destruct|12
desublimation|9
des|110
detached|15
detachments|9
detachment|12
detailed|148
detailing|12
details|319
detail|178
detected|177
detecting|12
detection|60
detective|22
detector|9
detects|9
detect|132
detentions|9
detention|18
deteriorated|12
deteriorating|21
deterioration|19
determinants|36
determinant|21
determinations|24
determination|145
determined|382
determines|66
determine|325
determining|75
determinism|9
deterministic|48
deterred|21
deterrence|279
deterrent|102
deterritorializations|12
deterritorialize|9
deter|57
detonate|13
detonation|9
detractors|12
detract|18
detrimental|15
detroit|67
detzer|27
deutsche|11
deutsch|12
devaluation|9
devastated|21
devastate|21
devastating|82
devastation|30
developed|418
developers|36
developing|203
developmental|30
developments|207
development|2554
develops|63
develop|189
devereux|9
deviating|9
deviation|12
devices|124
device|76
devil|13
devious|10
devised|15
devise|24
devoe|11
devolve|9
devore|45
devoted|18
devote|18
devotion|12
devouring|9
dewater|9
dewindt|11
dewitt|24
dews|10
dexter|41
deykin|27
de|1554
df|48
dg|15
dhlomo|15
dh|20
diabetes|33
diabolically|9
diacritical|9
diacritics|27
diacylglycerol|9
diagnosed|12
diagnoses|30
diagnosis|49
diagnostic|30
diagrams|91
diagram|50
dialectically|27
dialectical|69
dialectics|12
dialectic|72
dialects|21
dialect|21
dialogically|12
dialogical|81
dialogic|93
dialogism|57
dialogize|9
dialogues|54
dialogue|246
dial|36
diamandis|9
diametrically|9
diamond|26
diana|45
diane|9
dianne|15
diaries|82
diarrhea|9
diary|69
diaz|12
dicator|11
dice|24
dichotomies|21
dichotomous|12
dichotomy|90
dickens|12
dickerson|19
dickey|31
dickinson|25
dickstein|15
dick|53
dictated|19
dictates|9
dictate|30
dictating|15
dictatorships|18
dictatorship|30
dictators|21
dictionaries|10
dictionary|27
diction|30
dictum|12
dictyostelium|18
didactic|33
didn't|60
did|1474
dieback|12
died|220
diego|103
dienbienphu|15
dien|12
diesel|11
dies|58
dietary|24
dieter|9
diets|9
diet|115
die|249
differed|39
differences|510
difference|609
differentially|15
differential|49
differentiated|39
differentiate|24
differentiations|12
differentiation|90
differently|93
differentness|9
different|1753
differing|96
differs|66
differ|141
difficulties|98
difficulty|102
difficult|381
diffs|9
diffuse|18
diffusion|18
dif|12
digest|34
diggings|9
digging|70
digital|510
digitization|162
digits|177
digit|204
dignity|46
digression|9
dig|21
dihalw|9
diird|9
dikene|9
dilated|9
dilemmas|30
dilemma|60
diligently|10
dillard|10
dillon|53
diluted|16
dilution|9
dimensionality|9
dimensional|21
dimensions|149
dimension|99
dime|15
diminished|24
diminishes|12
diminishing|9
diminish|33
dimly|12
dination|9
dinerstein|12
diners|18
dingbo|111
ding|9
dining|78
dinners|45
dinner|58
dinucleotide|11
din|24
diocese|15
diplomacy|171
diplomatic|122
diplomats|20
diplomat|9
dipping|20
dip|9
directed|198
directing|12
directional|9
directions|106
direction|210
directive|15
directly|496
directors|39
director|257
direct|535
dire|18
dirsch|9
dirtiness|9
dirty|27
dirt|51
dir|12
disabilities|46
disability|12
disabled|81
disables|9
disable|144
disabling|69
disadvantaged|18
disadvantages|15
disadvantage|12
disagreed|20
disagreements|15
disagreement|36
disagree|21
disallow|9
disappearance|36
disappeared|21
disappears|12
disappear|30
disappointed|18
disappointing|12
disappointment|18
disarmament|216
disarmed|9
disarming|24
disarm|24
disarray|9
disasters|21
disaster|107
disastrous|21
disavowal|12
disbanded|27
disbelieved|12
disbursements|12
discarded|85
discarding|12
discards|9
discerned|12
discernible|15
discerning|12
discern|27
discharged|19
disciples|10
disciplinary|36
disciplined|30
disciplines|41
discipline|90
disciplining|15
disclaimed|9
disclaiming|12
disclosed|21
disclose|42
disclosing|15
disclosures|24
disclosure|12
discoideum|12
discomfort|12
disconfirmed|9
disconnect|12
discontent|9
discontinued|12
discontinuity|9
discontin|9
discounted|33
discount|12
discouraged|13
discourage|51
discourses|195
discourse|777
discoverable|15
discovered|88
discoveries|9
discovering|19
discovers|30
discovery|102
discover|90
discredited|66
discrediting|24
discredit|30
discrepancies|18
discrepancy|12
discrete|21
discretion|30
discriminated|9
discriminate|24
discrimination|107
discriminatory|9
discs|9
discursively|12
discursive|147
discussed|219
discusses|33
discussing|30
discussions|155
discussion|510
discuss|148
disc|18
diseased|30
diseases|1494
disease|1106
disempowered|16
disempowering|9
disenfection|10
disenfranchised|27
disequilibrium|30
disgraced|12
disgraceful|12
disguises|9
disguise|15
disgust|19
dishes|13
dishonest|9
dish|16
disillusioned|9
disillusionment|24
disinfectants|9
disinfection|11
disingenuous|12
disintegrated|9
disintegrates|9
disintegrate|15
disintegrating|12
disintegration|57
disinterested|15
disinvent|9
disinvestment|21
disjuncture|12
disk|12
dislodged|9
dislodging|15
disloyalty|9
dismal|9
dismantled|12
dismantle|15
dismantling|42
dismemberment|9
dismissal|9
dismissed|34
dismissing|15
dismissive|9
dismiss|45
dismukes|57
disobedience|48
disobedient|9
disobey|9
disorders|36
disorder|66
disorganize|9
disorientation|9
disorienting|15
disparage|12
disparate|24
disparities|12
disparity|15
dispatched|36
dispatches|12
dispatch|18
dispelling|12
dispensaries|215
dispensary|110
dispensation|15
dispensed|9
dispenses|20
dispense|12
dispersal|9
dispersed|45
displaced|70
displacement|42
displaces|12
displace|15
displayed|48
displaying|12
displays|79
display|121
disposable|9
disposal|29
disposed|15
dispose|12
disposition|38
dispossession|9
disproportional|9
disproportionately|9
disproportionate|9
disproving|9
disputed|9
disputes|63
dispute|88
disquieted|9
disregard|12
disrupted|15
disrupting|21
disruption|48
disruptive|33
disrupt|36
dissatisfaction|32
dissatisfied|10
dissections|10
dissection|51
disseminated|12
dissemination|15
dissenters|15
dissenting|12
dissent|42
dissertation|42
dissidents|13
dissident|13
dissociated|9
dissociology|9
dissolution|55
dissolved|10
dissolve|21
dissonance|12
dissonant|12
diss|52
distanced|9
distances|21
distance|288
distancings|9
distancing|36
distantly|12
distant|63
distillation|9
distilled|13
distinctions|73
distinction|235
distinctively|12
distinctive|96
distinctly|20
distinct|282
distinguished|78
distinguishes|36
distinguishing|51
distinguish|135
distorted|24
distorting|12
distortions|15
distortion|12
distort|9
distractions|9
distracts|12
distressed|15
distress|16
distributed|91
distributes|9
distribute|36
distributions|21
distribution|623
distributors|21
distribu|10
districts|12
district|155
distrust|48
disturbances|13
disturbance|9
disturbed|18
disturbing|18
disturb|18
dis|54
ditches|453
ditch|33
dition|9
ditton|19
div.constraint|12
div.exampleheader|9
div.exampleinner|18
div.exampleouter|9
div.examplewrapper|9
div.issue|24
div.note|12
div.notice|9
divan|9
divergence|14
divergent|12
diverse|114
diversionary|12
diversion|12
diversity|141
diverts|9
divert|12
divided|166
dividends|116
dividend|76
divides|13
divide|81
dividing|31
divination|9
divinereality|9
diviners|24
diviner|9
divine|108
divinity|38
